ProductID,Name,Winery,WineType,Year,Price,Region,Country,Rating,NumberOfRatings
p011205,Tavel Beaurevoir 2018,M. Chapoutier,Rose,2018,$15.5,Tavel,,,
p011206,Rully 1er Cru 'Rabourcé' 2017,Domaine Belleville,White Wine,2017,$31.0,Rully 1er Cru 'Rabourcé',,,
p011207,Othello 2014,Dominus,Red Wine,2014,$42.89,Napa Valley,,,
p011208,Reserva Varietales 2015,Finca La Estacada,Red Wine,2015,$13.25,Uclés,,,
p011209,Eaglehawk Shiraz 2018,Wolf Blass,Red Wine,2018,$7.22,South Eastern Australia,,,
p011210,Anthìlia 2019,Donnafugata,White Wine,2019,$8.45,Sicilia,,,
p011211,Malbec du Clos 2017,Jean-Luc Baldès,Red Wine,2017,$9.65,Cahors,,,
p011212,Saint-Émilion Grand Cru 2015,Château Vieux Clos St. Emilion,Red Wine,2015,$23.09,Saint-Émilion Grand Cru,,,
p011213,Rouge (Gaston Hochar) 2002,Château Musar,Red Wine,2002,$35.04,Bekaa Valley,,,
p011214,Danie de Wet Sauvignon Blanc 2019,De Wetshof,White Wine,2019,$6.15,Robertson,,,
p011215,Zinfandel 2018,Gallo Family Vineyards,Red Wine,2018,$6.05,California,,,
p011216,Anteprima Tonda Trebbiano Spoletino 2017,Antonelli San Marco,White Wine,2017,$20.9,Spoleto,,,
p011217,Chardonnay 2018,Stoneleigh,White Wine,2018,$11.45,Marlborough,,,
p011218,Private Reserve Chardonnay 2017,Beringer,White Wine,2017,$65.79,Napa Valley,,,
p011219,Seival Tannat 2012,Miolo,Red Wine,2012,$11.5,Campanha,,,
p011220,Old Winery Chardonnay 2017,Tyrrell's,White Wine,2017,$8.72,Hunter Valley,,,
p011221,Enemigo Mío Garnacha 2017,Casa Rojo,Red Wine,2017,$9.7,Vino de España,,,
p011222,Le Serre Nuove 2017,Ornellaia,Red Wine,2017,$44.52,Bolgheri,,,
p011223,Rosé de Léoube 2019,Château Léoube,Rose,2019,$16.9,Côtes de Provence,,,
p011224,Chardonnay 2018,Catena Alta,White Wine,2018,$24.18,Mendoza,,,
p011225,Naoussa Alta 2016,Thymiopoulos,Red Wine,2016,$13.5,Naoussa,,,
p011226,Rouge 2015,Roc d'Anglade,Red Wine,2015,$36.46,Gard,,,
p011227,B Crux Blend 2008,O. Fournier,Red Wine,2008,$17.5,Uco Valley,,,
p011228,Siebeneich Merlot Riserva 2010,Colterenzio (Schreckbichl),Red Wine,2010,$15.55,Südtirol - Alto Adige,,,
p011229,Napa Valley Estate Chardonnay 2017,The Hess Collection,White Wine,2017,$19.99,Napa Valley,,,
p011230,Bastei GG 2014,Gut Hermannsberg,White Wine,2014,$36.5,Nahe,,,
p011231,Boğazkere - Öküzgözü 2017,Suvla,Red Wine,2017,$11.5,Thrace,,,
p011232,Chardonnay 2018,Oxford Landing,White Wine,2018,$8.78,South Australia,,,
p011233,Signature Cabardès 2016,Domaine Maurel,Red Wine,2016,$9.1,Cabardès,,,
p011234,Alandra Tinto 2018,Esporão,Red Wine,2018,$4.75,Alentejo,,,
p011235,Kiedrich Gräfenberg Riesling Trocken GG 2017,Robert Weil,White Wine,2017,$41.4,Rheingau,,,
p011236,Luna Shiraz 2017,Chalk Hill,Red Wine,2017,$13.09,McLaren Vale,,,
p011237,Pomerol 2017,Château Rouget,Red Wine,2017,$48.55,Pomerol,,,
p011238,Margaux (Grand Cru Classé) 2015,Château Marquis de Terme,Red Wine,2015,$55.1,Margaux,,,
p011239,Coteaux Du Languedoc La Clape L'Hospitalitas 2015,Gérard Bertrand,Red Wine,2015,$71.39,La Clape,,,
p011240,Rosso di Montalcino 2018,Salvioni,Red Wine,2018,$38.7,Rosso di Montalcino,,,
p011241,Bandol Rosé 2019,La Suffrene,Rose,2019,$15.5,Bandol,,,
p011242,Merlot 2018,Valdivieso,Red Wine,2018,$7.6,Central Valley,,,
p011243,Berger Baron Bordeaux Blanc 2017,Baron Philippe de Rothschild,White Wine,2017,$8.72,Bordeaux,,,
p011244,Grauer Burgunder Trocken 2018,Lergenmüller,White Wine,2018,$9.73,Pfalz,,,
p011245,Pinot Noir Bourgogne 2017,Faiveley,Red Wine,2017,$15.9,Bourgogne,,,
p011246,Block One Shiraz - Cabernet 2017,Bremerton,Red Wine,2017,$33.14,Langhorne Creek,,,
p011247,Christina Ribera del Duero 2016,Astrales,Red Wine,2016,$41.92,Ribera del Duero,,,
p011248,Brut Methode Cap Classique N.V.,Buitenverwachting,Sparkling Wine,N.V.,$14.5,Constantia,,,
p011249,Cabernet Sauvignon 2015,14 Hands,Red Wine,2015,$11.6,Columbia Valley,,,
p011250,Seigneur de Maugiron Côte-Rôtie 2014,Delas,Red Wine,2014,$58.39,Côte-Rôtie,,,
p011251,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,Château Beau-Sejour Becot,Red Wine,2014,$63.36,Saint-Émilion Grand Cru,,,
p011252,Domaine Grand Veneur Châteauneuf-Du-Pape Les Origines 2015,Alain Jaume,Red Wine,2015,$53.52,Châteauneuf-du-Pape,,,
p011253,Chablis 2018,Simonnet-Febvre,White Wine,2018,$19.69,Chablis,,,
p011254,Chianti Classico 2016,Rocca di Montegrossi,Red Wine,2016,$13.95,Chianti Classico,,,
p011255,Chateau Tour de Castres Graves 2012,Rodrigues Lalande,Red Wine,2012,$14.95,Graves,,,
p011256,Argeo Prosecco Brut N.V.,Ruggeri,Sparkling Wine,N.V.,$9.89,Prosecco di Treviso,,,
p011257,Lo Cortinelo.Lo Blanc 2016,Es Fangar,White Wine,2016,$28.1,Plà i Llevant,,,
p011258,Organic Chardonnay - Muscat 2018,Neleman,White Wine,2018,$6.5,Valencia,,,
p011259,Tour des Trois Lunes Rouge 2016,Sichel,Red Wine,2016,$15.4,Bordeaux,,,
p011260,Salzberg 2011,Heinrich,Red Wine,2011,$79.95,Burgenland,,,
p011261,Vosne-Romanée 2014,Domaine Arnoux-Lachaux,Red Wine,2014,$91.77,Vosne-Romanée,,,
p011262,Ses Nines Negre 2017,Tianna Negre,Red Wine,2017,$14.63,Binissalem-Mallorca,,,
p011263,The Motorcycle Marvel 2017,Nederburg,Red Wine,2017,$18.84,Coastal Region,,,
p011264,Barolo del Comune di Serralunga d'Alba 2015,Boasso,Red Wine,2015,$28.27,Barolo,,,
p011265,Consigna Cabernet Sauvignon 2018,Félix Solís,Red Wine,2018,$4.99,Castilla,,,
p011266,Max 2016,Miles Mossop Wines,Red Wine,2016,$26.25,Coastal Region,,,
p011267,Spätburgunder Trocken 2018,Knobloch,Red Wine,2018,$7.8,Rheinhessen,,,
p011268,Blauschiefer Spätburgunder 2017,Meyer - Näkel,Red Wine,2017,$23.16,Ahr,,,
p011269,Ribera del Duero 2016,Garmón,Red Wine,2016,$34.95,Ribera del Duero,,,
p011270,Cabernet Sauvignon 2016,Stark-Condé,Red Wine,2016,$17.44,Stellenbosch,,,
p011271,Salice Salentino Riserva 2017,Il Tauro,Red Wine,2017,$6.21,Salice Salentino,,,
p011272,Jacksons Pinotage 2015,Stanford Hills,Red Wine,2015,$13.95,Walker Bay,,,
p011273,Sulz Morillon 2013,Tement,White Wine,2013,$34.73,Südsteiermark,,,
p011274,Solaz Tempranillo 2019,Osborne,Red Wine,2019,$6.21,Castilla,,,
p011275,Wicker Nonnberg Riesling Trocken 2018,Joachim Flick,White Wine,2018,$13.84,Rheingau,,,
p011276,Signature Sauvignon Blanc 2019,Spier,White Wine,2019,$6.5,Stellenbosch,,,
p011277,Granaxa 2014,Château Coupe-Roses,Red Wine,2014,$13.0,Minervois,,,
p011278,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2015,Château Beau-Sejour Becot,Red Wine,2015,$75.06,Saint-Émilion Grand Cru,,,
p011279,Stromberg Riesling GG 2017,Schäfer-Fröhlich,White Wine,2017,$45.84,Nahe,,,
p011280,Terroir Littoral Sauvignon Blanc 2018,Fortant,White Wine,2018,$6.59,Pays d'Oc,,,
p011281,Vecchie Vigne Brunello di Montalcino 2011,Siro Pacenti,Red Wine,2011,$67.27,Brunello di Montalcino,,,
p011282,Donnaluce 2019,Poggio le Volpi,White Wine,2019,$12.9,Lazio,,,
p011283,Lamaione Toscana 2012,Tenuta CastelGiocondo,Red Wine,2012,$53.35,Toscana,,,
p011284,Réserve Spéciale Syrah 2018,Gérard Bertrand,Red Wine,2018,$8.32,Pays d'Oc,,,
p011285,Riesling Alsace 2016,Kuehn,White Wine,2016,$8.48,Alsace,,,
p011286,Haut-Médoc 2005,Château Caronne Ste. Gemme,Red Wine,2005,$27.95,Haut-Médoc,,,
p011287,Jean Garde Unoaked Chardonnay 2018,Boschendal,White Wine,2018,$9.45,Western Cape,,,
p011288,Garnacha Blanca 2017,Botijo Rojo,White Wine,2017,$9.9,Valdejalón,,,
p011289,Obvius 2017,Salcheto,Red Wine,2017,$13.9,Rosso di Montepulciano,,,
p011290,Margaux (Grand Cru Classé) 2016,Château Giscours,Red Wine,2016,$82.37,Margaux,,,
p011291,Le G de Guiraud Bordeaux Blanc Sec 2019,Château Guiraud,White Wine,2019,$14.52,Bordeaux,,,
p011292,Barbera d'Alba Maria Gioana 2015,Giacosa Fratelli,Red Wine,2015,$14.62,Barbera d'Alba,,,
p011293,Crianza 2017,Hacienda Grimon,Red Wine,2017,$11.95,Rioja,,,
p011294,Lote D Syrah 2015,Polkura,Red Wine,2015,$19.3,Colchagua Valley,,,
p011295,Loibenberg Riesling 2017,Pichler-Krutzler,White Wine,2017,$32.87,Wachau,,,
p011296,Gemischter Satz 2018,Zahel,White Wine,2018,$9.9,Wien,,,
p011297,Vitiano San Lorenzo 2014,Falesco,Red Wine,2014,$11.95,Castel San Lorenzo,,,
p011298,Barolo Liste 2014,Borgogno,Red Wine,2014,$70.3,Barolo,,,
p011299,Ripe al Convento Brunello di Montalcino Riserva 2013,Tenuta CastelGiocondo,Red Wine,2013,$105.17,Brunello di Montalcino,,,
p011300,Sauvignon Blanc 2016,Quinta do Ortigao,White Wine,2016,$9.75,Bairrada,,,
p011301,Chenin Blanc (Steen op Hout) 2018,Mulderbosch,White Wine,2018,$10.5,Stellenbosch,,,
p011302,Saint-Estephe de Calon-Ségur 2015,Château Calon-Ségur,Red Wine,2015,$36.11,Saint-Estèphe,,,
p011303,Saint-Émilion Grand Cru 2015,Château des Bardes,Red Wine,2015,$21.57,Saint-Émilion Grand Cru,,,
p011304,Gelblack Riesling Trocken 2019,Schloss Johannisberg,White Wine,2019,$15.0,Rheingau,,,
p011305,Sud Malvasia Nera 2016,San Marzano,Red Wine,2016,$7.25,Salento,,,
p011306,Bordeaux Supérieur 2018,Château Landonnet,Red Wine,2018,$7.7,Bordeaux Supérieur,,,
p011307,Diesel Pinotage 2017,Beyerskloof,Red Wine,2017,$63.0,Stellenbosch,,,
p011308,Classic Collection Chardonnay 2019,KWV,White Wine,2019,$6.84,Western Cape,,,
p011309,Éo Blanc 2018,Staatskellerei Zürich,White Wine,2018,$27.29,Zürich,,,
p011310,Gelber Muskateller 2018,Dr. Von Bassermann-Jordan,White Wine,2018,$13.69,Pfalz,,,
p011311,Ribera del Duero 5 Meses en Barrica 2018,Monteabellon,Red Wine,2018,$10.0,Ribera del Duero,,,
p011312,Reserva 2016,Portada,Red Wine,2016,$7.35,Lisboa,,,
p011313,Camelot 2014,Firriato,Red Wine,2014,$29.99,Terre Siciliane,,,
p011314,Lalande-de-Pomerol 2013,Château La Fleur de Boüard,Red Wine,2013,$29.5,Lalande-de-Pomerol,,,
p011315,Perdaudin Roero Arneis 2018,Negro Angelo,White Wine,2018,$15.5,Roero,,,
p011316,Pinot Noir 2015,Veramonte,Red Wine,2015,$8.99,Casablanca Valley,,,
p011317,Condrieu 2017,E. Guigal,White Wine,2017,$37.97,Condrieu,,,
p011318,Saint-Émilion 2014,Petit-Figeac,Red Wine,2014,$46.3,Saint-Émilion,,,
p011319,Tributo Malbec 2016,Caliterra,Red Wine,2016,$10.23,Colchagua Valley,,,
p011320,Tinto 2016,Sei Solo,Red Wine,2016,$53.34,Ribera del Duero,,,
p011321,Praittenbrunn 2013,Scheiblhofer,Red Wine,2013,$42.89,Neusiedlersee-Hügelland,,,
p011322,Blanco Fermentado en Barrica 2016,Hacienda el Ternero,White Wine,2016,$10.9,Rioja,,,
p011323,Vinha Grande Douro 2016,Casa Ferreirinha,Red Wine,2016,$13.44,Douro,,,
p011324,Vecchie Vigne Brunello di Montalcino 2012,Siro Pacenti,Red Wine,2012,$75.0,Brunello di Montalcino,,,
p011325,Réserve Brut Champagne N.V.,Leclerc Briant,Sparkling Wine,N.V.,$47.95,Champagne,,,
p011326,Barolo Cannubi 2014,Giacomo Fenocchio,Red Wine,2014,$39.9,Barolo,,,
p011327,Lenchen Riesling Kabinett 2018,Peter Jakob Kühn,White Wine,2018,$18.9,Rheingau,,,
p011328,AB Alicante Bouschet 2012,Esporão,Red Wine,2012,$34.12,Alentejano,,,
p011329,Grand Reserve 2015,Delheim,Red Wine,2015,$25.7,Stellenbosch,,,
p011330,Pinot Grigio 2018,Gallo Family Vineyards,White Wine,2018,$6.3,California,,,
p011331,Herrenbuck Grauburgunder 2018,Kiefer,White Wine,2018,$7.26,Baden,,,
p011332,Bordeaux 2019,Château Roc de Levraut,Red Wine,2019,$6.5,Bordeaux,,,
p011333,120 Syrah 2015,Santa Rita,Red Wine,2015,$6.33,Central Valley,,,
p011334,Rosso di Montalcino 2018,Tenuta Il Poggione,Red Wine,2018,$12.57,Rosso di Montalcino,,,
p011335,Toreye Spätburgunder Trocken 2017,Eymann,Red Wine,2017,$16.9,Pfalz,,,
p011336,Valpolicella Ripasso Classico Superiore Solane 2015,Santi,Red Wine,2015,$14.75,Valpolicella Ripasso,,,
p011337,Chardonnay 2016,Elephant Hill,White Wine,2016,$19.5,Hawke's Bay,,,
p011338,Oroya Created For Sushi 2017,Oroya,White Wine,2017,$7.66,Castilla y León,,,
p011339,Pouilly-Fuissé Vielles Vignes 2016,Daniel Pollier,White Wine,2016,$16.08,Pouilly-Fuissé,,,
p011340,Zweigelt 2018,Paul Achs,Red Wine,2018,$9.82,Burgenland,,,
p011341,Mâcon-Prissé 2014,Les Héritiers du Comte Lafon,White Wine,2014,$25.92,Mâcon-Prissé,,,
p011342,Dolcetto d'Alba 2016,Elio Altare,Red Wine,2016,$14.36,Dolcetto d'Alba,,,
p011343,Collio Sauvignon 2016,Schiopetto,White Wine,2016,$17.9,Collio,,,
p011344,Cabernet Sauvignon 2017,Pascual Toso,Red Wine,2017,$10.01,Mendoza,,,
p011345,Chardonnay 2014,Hamilton Russell Vineyards,White Wine,2014,$36.79,Hemel-en-Aarde Valley,,,
p011346,Pauillac (Grand Cru Classé) 2015,Château Pontet-Canet,Red Wine,2015,$135.5,Pauillac,,,
p011347,Saint-Estèphe 2010,Château Phélan Ségur,Red Wine,2010,$58.39,Saint-Estèphe,,,
p011348,Torre Muga 2016,Muga,Red Wine,2016,$76.32,Rioja,,,
p011349,Trarbacher Schlossberg Riesling Kabinett 2018,Weiser-Künstler,White Wine,2018,$15.0,Mosel,,,
p011350,Pierneef Collection Shiraz - Viognier 2017,La Motte Wine Estate,Red Wine,2017,$17.89,Franschhoek,,,
p011351,Reserva 2013,Castillo de Enériz,Red Wine,2013,$8.33,Navarra,,,
p011352,Pessac-Léognan (Grand Cru Classé de Graves) 2008,Château Pape Clément,Red Wine,2008,$115.95,Pessac-Léognan,,,
p011353,Lagar de Darei Private Selection Branco 2015,Darei,White Wine,2015,$11.7,Dão,,,
p011354,Fleurie Colonies de Rochegrès 2014,Joseph Burrier (Château de Beauregard),Red Wine,2014,$19.9,Fleurie,,,
p011355,Sàgana (Tenuta San Giacomo) 2012,Cusumano,Red Wine,2012,$19.3,Sicilia,,,
p011356,Vitral Reserva Merlot 2015,Viña Maipo,Red Wine,2015,$7.5,Rapel Valley,,,
p011357,Saint-Émilion Grand Cru (Grand Cru Classé) 2005,Château Barde-Haut,Red Wine,2005,$50.95,Saint-Émilion Grand Cru,,,
p011358,Cos d'Estournel 2017,Cos d'Estournel,Red Wine,2017,$193.99,Saint-Estèphe,,,
p011359,Blaufränkisch Alter Berg 2015,Heinrich,Red Wine,2015,$50.47,Neusiedlersee-Hügelland,,,
p011360,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2013,Château Canon-La-Gaffelière,Red Wine,2013,$70.19,Saint-Émilion Grand Cru,,,
p011361,Gewürztraminer Alsace Grand Cru Hatschbourg 2017,Wolfberger,White Wine,2017,$18.42,Alsace Grand Cru,,,
p011362,Spring Fever Chardonnay 2016,Langmeil,White Wine,2016,$8.68,Eden Valley,,,
p011363,Beaune Premier Cru Bastion Rouge 2015,Chanson,Red Wine,2015,$41.15,Beaune Premier Cru,,,
p011364,L'Hospitalet de Gazin Pomerol 2017,Château Gazin,Red Wine,2017,$36.56,Pomerol,,,
p011365,Blanco 2014,Hacienda López de Haro,White Wine,2014,$8.69,Rioja,,,
p011366,Suculé Barbera d'Alba 2015,Lo Zoccolaio,Red Wine,2015,$14.5,Barbera d'Alba,,,
p011367,The Boy Riesling 2018,Two Hands,White Wine,2018,$19.95,Eden Valley,,,
p011368,Sauvignon Blanc 2019,Misty Cove,White Wine,2019,$9.25,Marlborough,,,
p011369,San Valentín Garnacha 2018,Torres,Red Wine,2018,$7.36,Catalunya,,,
p011370,Appassite Rosso 2018,Luna Argenta,Red Wine,2018,$9.95,Veneto,,,
p011371,Reserve Blaufränkisch 2016,Weingut Trapl,Red Wine,2016,$16.21,Carnuntum,,,
p011372,Cuvée Charlotte 2013,Serve,Red Wine,2013,$26.9,Dealu Mare,,,
p011373,Rioja Reserva 2016,Imperial,Red Wine,2016,$26.85,Rioja,,,
p011374,Mencía Crianza 2011,Armas de Guerra,Red Wine,2011,$9.95,Bierzo,,,
p011375,Haut-Médoc 2014,Château Peyre-Lebade,Red Wine,2014,$22.09,Haut-Médoc,,,
p011376,Cabernet Veneto 2016,Torresella,Red Wine,2016,$6.77,Veneto,,,
p011377,Maximin Grünhäuser Abtsberg Riesling Spätlese 2018,Maximin Grünhaus,White Wine,2018,$18.43,Mosel,,,
p011378,Il Fresco Blanc de Blancs Brut N.V.,Villa Sandi,Sparkling Wine,N.V.,$6.9,Veneto,,,
p011379,Riserva Teroldego Rotaliano 2015,Mezzacorona,Red Wine,2015,$6.99,Teroldego Rotaliano,,,
p011380,Chassagne-Montrachet Blanc 2017,Joseph Drouhin,White Wine,2017,$58.39,Chassagne-Montrachet,,,
p011381,Colle Al Fico Toscana 2016,Petra,Red Wine,2016,$39.58,Toscana,,,
p011382,Dernauer Spätburgunder 2017,Julia Bertram,Red Wine,2017,$18.34,Ahr,,,
p011383,Varietales Maturana Rioja 2016,Baron de Ley,Red Wine,2016,$16.4,Rioja,,,
p011384,Chardonnay 2018,Attems,White Wine,2018,$10.66,Friuli-Venezia Giulia,,,
p011385,Contador de Estórias 2017,Manz,Red Wine,2017,$10.9,Península de Setúbal,,,
p011386,Pessac-Léognan (Grand Cru Classé de Graves) 2005,Château Bouscaut,Red Wine,2005,$49.95,Pessac-Léognan,,,
p011387,Bordeaux Blanc 2018,Baron Philippe de Rothschild,White Wine,2018,$9.95,Bordeaux,,,
p011388,Chardonnay 2018,Saint Clair,White Wine,2018,$11.45,Marlborough,,,
p011389,Médoc 2015,Château Leboscq,Red Wine,2015,$13.9,Médoc,,,
p011390,Schneider Rätzelhaft 2015,Fio,Red Wine,2015,$12.49,Mosel,,,
p011391,Il Soller Prosecco di Valdobbiadene Superiore Extra Dry N.V.,Marsuret,Sparkling Wine,N.V.,$10.9,Conegliano-Valdobbiadene Prosecco,,,
p011392,Ticino 2016,Castello di Morcote,Red Wine,2016,$43.87,Ticino,,,
p011393,Rioja Crianza 2017,Beronia,Red Wine,2017,$7.99,Rioja,,,
p011394,Cuvée Vaux Brut 2015,Schloss Vaux,Sparkling Wine,2015,$11.62,Rheingau,,,
p011395,Viognier (Samuel's Garden Collection) 2016,Yalumba,White Wine,2016,$20.76,Eden Valley,,,
p011396,Toscana Mediterra 2018,Poggio Al Tesoro,Red Wine,2018,$12.9,Toscana,,,
p011397,Reserva 2010,Jordán de Asso,Red Wine,2010,$18.79,Cariñena,,,
p011398,Pomerol 2016,Château l'Ecuyer,Red Wine,2016,$35.9,Pomerol,,,
p011399,Monteoro Vermentino di Gallura Superiore 2018,Sella & Mosca,White Wine,2018,$12.53,Vermentino di Gallura,,,
p011400,Chardonnay 2018,La Chevalière,White Wine,2018,$7.89,Pays d'Oc,,,
p011401,Marani 2017,Sartori,White Wine,2017,$11.69,Veneto,,,
p011402,Douro Tinto 2014,Vale D. Maria,Red Wine,2014,$45.0,Douro,,,
p011403,Tschuppen 2016,Ziereisen,Red Wine,2016,$12.0,Baden,,,
p011404,Barolo Lazzarito 2013,Vietti,Red Wine,2013,$154.23,Barolo,,,
p011405,Terroir du Trias Bandol Rouge 2005,Domaine de Terrebrune,Red Wine,2005,$79.0,Bandol,,,
p011406,Grauburgunder Herrenstück 2017,Weingut Holger Koch,White Wine,2017,$12.57,Baden,,,
p011407,Mount Hermon Cabernet Sauvignon 2019,Hermon,Red Wine,2019,$11.46,Galilee,,,
p011408,Riesling Trocken Brauneberger Juffer Sonnenuhr GG 2018,Fritz Haag,White Wine,2018,$28.7,Brauneberg,,,
p011409,Blu Onice Aglianico Irpinia 2017,Nativ,Red Wine,2017,$16.5,Irpinia,,,
p011410,Pinot Noir 2018,Black Stallion,Red Wine,2018,$31.57,Los Carneros,,,
p011411,Montepulciano D'Abruzzo 2018,Zonin,Red Wine,2018,$6.41,Montepulciano d'Abruzzo,,,
p011412,Reserve Malbec 2018,Domaine Bousquet,Red Wine,2018,$11.46,Tupungato,,,
p011413,Le Petit Mouton de Mouton Rothschild Pauillac 2005,Château Mouton Rothschild,Red Wine,2005,$339.95,Pauillac,,,
p011414,Les Restanques de Pibarnon 2015,Château de Pibarnon,Red Wine,2015,$28.55,Bandol,,,
p011415,Pinot Noir 2018,Pittnauer,Red Wine,2018,$11.95,Neusiedlersee,,,
p011416,Aglianico Rubrato 2014,Feudi di San Gregorio,Red Wine,2014,$10.95,Irpinia,,,
p011417,Chardonnay 2017,Laborie,White Wine,2017,$8.49,Western Cape,,,
p011418,Bisaccione 2016,Conti di Buscareto,Red Wine,2016,$12.62,Marche,,,
p011419,Chardonnay 2017,Viña Maipo,White Wine,2017,$9.9,Central Valley,,,
p011420,Moulis-en-Médoc 2016,Château Dutruch Grand Poujeaux,Red Wine,2016,$24.63,Moulis-en-Médoc,,,
p011421,Haut-Médoc 2011,Château Lanessan,Red Wine,2011,$16.09,Haut-Médoc,,,
p011422,Grüner Veltliner Kamptaler Terrassen 2017,Weingut Bründlmayer,White Wine,2017,$7.9,Kamptal,,,
p011423,Grange 2015,Penfolds,Red Wine,2015,$730.12,South Australia,,,
p011424,Quant Riesling 2018,Carl Loewen,White Wine,2018,$8.5,Mosel,,,
p011425,15 Pinot Grigio 2018,Castelfeder,White Wine,2018,$11.82,Südtirol - Alto Adige,,,
p011426,Schlossberg Achkarren GG Grauburgunder 2017,Franz Keller,White Wine,2017,$35.0,Baden,,,
p011427,Gris 2011,Lis Neris,White Wine,2011,$39.69,Friuli Isonzo,,,
p011428,Rioja Satinela Blanco Semidulce 2018,Marqués de Cáceres,White Wine,2018,$6.29,Rioja,,,
p011429,Fendant 2018,Domaines Rouvinez,White Wine,2018,$18.9,Valais,,,
p011430,Marquis de Calon Saint-Estèphe 2015,Château Calon-Ségur,Red Wine,2015,$43.28,Saint-Estèphe,,,
p011431,Malbec 2019,Bodega Finca Las Moras,Red Wine,2019,$6.21,San Juan,,,
p011432,Tinto (Malbec) 2018,Amalaya,Red Wine,2018,$8.62,Salta,,,
p011433,Il Ugo! N.V.,Mionetto,Sparkling Wine,N.V.,$7.09,Veneto,,,
p011434,Sauvignon Blanc 2018,Peter Falke,White Wine,2018,$13.95,Stellenbosch,,,
p011435,Klostersatz Grüner Veltliner 2017,Pichler-Krutzler,White Wine,2017,$15.5,Wachau,,,
p011436,Bordeaux Réserve Rouge 2015,Château Rauzan Despagne,Red Wine,2015,$18.9,Bordeaux,,,
p011437,Alte Reben Riesling Trocken 2019,Alexander Laible,White Wine,2019,$13.41,Baden,,,
p011438,Chianti 2017,Ricasoli,Red Wine,2017,$7.85,Chianti,,,
p011439,GB Charm Riesling 2018,Georg Breuer,White Wine,2018,$9.26,Rheingau,,,
p011440,Postcard Series Cabernet Sauvignon 2017,Stark-Condé,Red Wine,2017,$13.09,Stellenbosch,,,
p011441,Aussières Rouge (Red Blend) 2017,Château d’Aussières,Red Wine,2017,$8.32,Pays d'Oc,,,
p011442,Rosa & Dito Bobal 2019,Coviñas,Rose,2019,$4.84,Utiel-Requena,,,
p011443,Tenuta Guado al Tasso Cont'Ugo Bolgheri 2017,Antinori,Red Wine,2017,$34.02,Bolgheri,,,
p011444,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,Château Figeac,Red Wine,2014,$193.01,Saint-Émilion Grand Cru,,,
p011445,Mason Pinot Nero 2017,Manincor,Red Wine,2017,$27.2,Südtirol - Alto Adige,,,
p011446,Cabernet Franc 2016,El Enemigo,Red Wine,2016,$21.45,Mendoza,,,
p011447,Two Princes Riesling 2018,Prinz Salm,White Wine,2018,$8.96,Nahe,,,
p011448,Les Fagnes Rouge 2014,Clos des Boutes,Red Wine,2014,$13.26,Costières-de-Nîmes,,,
p011449,Buzzard Kloof Syrah 2014,Rustenberg,Red Wine,2014,$19.8,Stellenbosch,,,
p011450,Venezia Giulia Jurosa (Chardonnay) 2016,Lis Neris,White Wine,2016,$31.18,Venezia Giulia,,,
p011451,Portal da Calçada Reserva Vinho Verde 2019,Salvador,White Wine,2019,$6.54,Vinho Verde,,,
p011452,Cellar Selection Chardonnay 2019,Santa Carolina,White Wine,2019,$5.95,Central Valley,,,
p011453,Reserva Alentejano Tinto 2015,Monte Cascas,Red Wine,2015,$15.5,Alentejano,,,
p011454,Saint-Émilion Grand Cru (Grand Cru Classé) 2016,Château de Pressac,Red Wine,2016,$38.02,Saint-Émilion Grand Cru,,,
p011455,El Rincón 2015,Marqués de Griñon,Red Wine,2015,$18.73,Dominio de Valdepusa,,,
p011456,Amarone della Valpolicella Classico 2016,Zeni,Red Wine,2016,$26.7,Amarone della Valpolicella Classico,,,
